stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
1,Mov,12.65250013740396,13.88148502336199,1.2289848859580292,0.9368491343778409,0.29213575158018834,76.22950819672123,48.8207793973221,0.31460160848125507,18.025344394003042,18.027084726112157,1.6030817295439646,0.022090350486849625,2.2090350486849624,1.3043949912323909
2,Mov,14.54634569937207,15.15076449574487,0.6044187963727996,0.26191481176154596,0.34250398461125364,43.33333333333324,99.26891810788854,0.2923220327717384,16.748818736505548,16.75031207128548,2.971079758617934,0.019093594013896455,1.9093594013896455,4.915597887504148
3,Mov,15.15076449574487,15.765256938723883,0.6144924429790137,0.2719884583677601,0.34250398461125364,44.262295081967196,97.64155879464434,0.3117301491049156,17.86082189069552,17.86232039914582,3.166788799058153,0.021691653311002562,2.169165331100256,5.153503245224296
4,Mov,15.765256938723883,16.409970321521538,0.6447133827976543,0.2619148117615495,0.3827985710361048,40.62500000000038,93.06461072614529,0.28075313106372524,16.085969495034703,16.087499647296898,2.7293824339325545,0.017622164848442035,1.7622164848442035,4.233481895611869
5,Mov,16.409970321521538,17.04461005771298,0.634639736191442,0.2518411651553336,0.38279857103610837,39.682539682539606,94.5418267694173,0.2645355951745667,15.156773134483979,15.158379377661419,2.6135062835800755,0.015656985677543835,1.5656985677543835,4.118094305383519
6,Mov,17.04461005771298,18.233300357246154,1.1886902995331745,0.24176751854912126,0.9469227809840532,20.338983050847542,50.47572107180765,0.2412098220457617,13.820304780323784,14.793545007713588,1.2729362716777068,0.014916527455645907,1.4916527455645907,1.0708729365231782
7,Mov,18.233300357246154,18.90823467986245,0.6749343226162949,0.26191481176154596,0.413019510854749,38.80597014925353,88.89753860407902,0.2811109902175746,16.106473314210394,16.108053147453443,2.610472585774232,0.017666924849647044,1.7666924849647043,3.867743124479246
8,Mov,18.90823467986245,20.106998626001836,1.1987639461393869,0.23169387194290536,0.9670700741964815,19.327731092436863,50.05155534851519,0.24182813890567845,13.855731726798798,14.759801111477106,1.265459186860752,0.014848932540632215,1.4848932540632216,1.0556366755407993
9,Mov,20.106998626001836,20.731564715587062,0.6245660895852261,0.26191481176154596,0.3626512778236801,41.935483870967666,96.06669494311797,0.2986782791487599,17.1130048274542,17.114537218442702,2.996011644137828,0.01992672925231238,1.992672925231238,4.796948944390301
10,Mov,20.731564715587062,21.38635174499093,0.6547870294038667,0.2619148117615495,0.39287221764231717,40.00000000000043,91.63284748420475,0.2606673675904465,14.935140019717803,14.936519747215117,2.496261595376046,0.015204604859049632,1.520460485904963,3.81232596749618
