stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
16,Mov2,22.91124999999738,23.534752699781325,0.6235026997839448,0.2573185745140094,0.3661841252699354,41.26984126984134,96.23053760760155,0.3851280005563895,22.066209004193137,22.067375794581924,3.860229908265212,0.032965783792724156,3.2965783792724155,6.191199989355063
17,Mov2,23.534752699781325,24.168152267815813,0.6333995680344877,0.2573185745140094,0.3760809935204783,40.62499999999981,94.72693545748216,0.40536652542543017,23.225791062759725,23.227108452739625,3.9969275453191293,0.03647301751842075,3.6473017518420745,6.310278293561296
18,Mov2,24.168152267815813,24.821345572351373,0.6531933045355593,0.2573185745140094,0.39587473002154994,39.393939393939576,91.85642226180174,0.3803303150456041,21.791321872994068,21.792635281376736,3.639420616852208,0.03215990056146165,3.215990056146165,5.5717359494980565
19,Mov2,24.821345572351373,25.43495140388478,0.613605831533409,0.2573185745140094,0.35628725701939956,41.93548387096761,97.78264305288498,0.3983087028493979,22.821407616600926,22.822503011696917,4.035945546225671,0.035230102601571826,3.5230102601571827,6.5774237121244274
20,Mov2,25.43495140388478,26.068350971919266,0.6333995680344842,0.2672154427645488,0.3661841252699354,42.18750000000012,94.7269354574827,0.439741559396865,25.19533542994177,25.19670097667629,4.3306056999359805,0.04281679492428812,4.281679492428812,6.837083443827372
21,Mov2,26.068350971919266,26.70175053995375,0.6333995680344842,0.2672154427645488,0.3661841252699354,42.18750000000012,94.7269354574827,0.4389175661367799,25.14812409379167,25.149560401147195,4.322621776737232,0.04265931100698741,4.265931100698741,6.824478567534949
22,Mov2,26.70175053995375,27.335150107988234,0.6333995680344842,0.2672154427645488,0.3661841252699354,42.18750000000012,94.7269354574827,0.46358120776433565,26.56124666647378,26.56258536770828,4.56127161420321,0.04749910349578432,4.749910349578432,7.201254696711255
23,Mov2,27.335150107988234,27.958652807772182,0.6235026997839483,0.2573185745140094,0.36618412526993893,41.26984126984111,96.23053760760101,0.4422737570465701,25.340419668162824,25.341782624021796,4.424265480720834,0.04330320255774594,4.330320255774594,7.095824095475286
24,Mov2,27.958652807772182,28.592052375806666,0.6333995680344842,0.2573185745140094,0.37608099352047475,40.625000000000036,94.7269354574827,0.47701085960279643,27.330709037147695,27.332283321839284,4.69092997840788,0.05023860056969001,5.023860056969001,7.405957021670232
25,Mov2,28.592052375806666,29.24524568034223,0.6531933045355629,0.2672154427645488,0.3859778617710141,40.909090909090956,91.85642226180124,0.4540846287526117,26.01713276928948,26.01848258765385,4.334022929616518,0.04560633499833259,4.5606334998332585,6.63513067191973
26,Mov2,29.24524568034223,29.868748380126174,0.6235026997839448,0.2573185745140094,0.3661841252699354,41.26984126984134,96.23053760760155,0.4215280979442231,24.151780958381174,24.15317498409105,4.21989676297706,0.03939533036127398,3.9395330361273984,6.768048902497666
27,Mov2,29.868748380126174,30.512044816411198,0.6432964362850235,0.2672154427645488,0.37608099352047475,41.538461538461625,93.26959798890596,0.46221344991367896,26.48287991423527,26.484204170695264,4.478084702354061,0.047224197215008396,4.72241972150084,6.961152665813881
28,Mov2,30.512044816411198,31.15534125269622,0.6432964362850235,0.2672154427645488,0.37608099352047475,41.538461538461625,93.26959798890596,0.44593275715186986,25.550064931434417,25.5512999144268,4.3230232684406165,0.0440102414381765,4.40102414381765,6.72011070573571
29,Mov2,31.15534125269622,31.798637688981245,0.6432964362850235,0.2672154427645488,0.37608099352047475,41.538461538461625,93.26959798890596,0.5311784665746462,30.434284302958094,30.43568842094131,5.131511616836322,0.0620107634836126,6.201076348361259,7.97690042629541
30,Mov2,31.798637688981245,32.43203725701573,0.6333995680344842,0.26721544276455234,0.3661841252699318,42.18750000000068,94.7269354574827,0.48890303012551173,28.012080217349162,28.01351131829388,4.805568137648686,0.05272341347759364,5.272341347759364,7.586945713526374
31,Mov2,32.43203725701573,33.075333693300756,0.6432964362850271,0.26721544276455234,0.37608099352047475,41.538461538461945,93.26959798890545,0.49198497291877974,28.188662532104182,28.190050207148175,4.760861434968831,0.05337652483957431,5.337652483957431,7.400727202007106
32,Mov2,33.075333693300756,33.718630129585776,0.64329643628502,0.2573185745140094,0.38597786177101057,40.00000000000022,93.26959798890647,0.48317036777211786,27.683622859126164,27.68532329819638,4.6772454137492305,0.05151929888614761,5.151929888614761,7.270746657264121
33,Mov2,33.718630129585776,34.342132829369724,0.6235026997839483,0.2573185745140094,0.36618412526993893,41.26984126984111,96.23053760760101,0.5007394520627666,28.690257238889927,28.691862975696715,4.9975874904642,0.05525354017090272,5.5253540170902715,8.015342182473193
34,Mov2,34.342132829369724,35.00522300215582,0.6630901727860987,0.26721544276454523,0.3958747300215535,40.29850746268626,90.48543088475985,0.5256831962401813,30.119428505509816,30.12115012676003,4.928027143162272,0.060765194572940814,6.076519457294081,7.431910991013838
35,Mov2,35.00522300215582,35.66831317494193,0.6630901727861058,0.2573185745140094,0.4057715982720964,38.80597014925346,90.48543088475887,0.4674705603306417,26.784090153561497,26.785883834026155,4.39292494500726,0.048286405947516035,4.828640594751604,6.6249284415564595
36,Mov2,35.66831317494193,36.50954697623773,0.8412338012958003,0.26721544276454523,0.574018358531255,31.764705882352573,71.32381022681041,0.5678431323579898,32.53501490960141,32.536883132097344,4.187885475311747,0.07062957266034552,7.062957266034552,4.97826581487918
