stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
1,Mov2,4.614419267633472,5.842290489063838,1.227871221430366,0.26735905627919276,0.9605121651511732,21.77419354838711,48.86505926094194,0.30057452962921083,17.221651976883695,17.22187190918101,1.533546747988049,0.020175565559056714,2.017556555905671,1.2489475453310135
2,Mov2,5.842290489063838,7.089966085033403,1.2476755959695653,0.29706561808799137,0.950609977881574,23.80952380952378,48.08942339965715,0.36520129730281436,20.924493008153675,20.92462436077914,1.8304094149155168,0.02967701824945987,2.967701824945987,1.4670555558098501
3,Mov2,7.089966085033403,8.298032931924569,1.2080668468911657,0.3069678053575915,0.9010990415335742,25.40983606557379,49.66612580620332,0.3445020489121614,19.738513436276303,19.73850656046572,1.7843697138957308,0.026440298163088422,2.644029816308842,1.4770455115854064
4,Mov2,8.298032931924569,9.456588842467736,1.1585559105431678,0.3762831162447906,0.7822727942983771,32.47863247863257,51.7886098150154,0.3150980592946161,18.053788930344464,18.053465432058395,1.7031948393738667,0.022154515322663545,2.2154515322663544,1.4701015495880168
5,Mov2,9.456588842467736,10.664655689358904,1.2080668468911675,0.29706561808799314,0.9110012288031744,24.590163934426325,49.66612580620325,0.28957180542380856,16.591242316767712,16.591040251049503,1.5020370356885862,0.018734742957798662,1.8734742957798662,1.2433393396680985
6,Mov2,10.664655689358904,11.852918161710871,1.1882624723519672,0.3168699926271916,0.8713924797247756,26.666666666666696,50.49389456964,0.30405815743797304,17.421249147720175,17.42099805874517,1.6028901809588236,0.0206411983231306,2.06411983231306,1.3489361300674336
7,Mov2,11.852918161710871,13.031278446793237,1.1783602850823662,0.35647874170559035,0.8218815433767759,30.252100840336183,50.91821301140174,0.3148118218941205,18.037388735357272,18.037015571816756,1.6730611144615832,0.02211449427703679,2.211449427703679,1.4198213701208013
8,Mov2,13.031278446793237,14.219540919145205,1.1882624723519672,0.3960874907839891,0.7921749815679782,33.333333333333336,50.49389456964,0.3229461725629462,18.5034526977604,18.503228044501636,1.7016200528581074,0.023262400460154504,2.3262400460154504,1.4320237257767086
9,Mov2,14.219540919145205,15.387999016957972,1.168458097812767,0.35647874170559035,0.8119793561071766,30.508474576271222,51.34972329115936,0.3397770075604617,19.46778850879912,19.467479698819073,1.8197991871634787,0.025726138445710818,2.572613844571082,1.5574364117720225
10,Mov2,15.387999016957972,16.54655492750114,1.1585559105431695,0.29706561808799314,0.8614902924551764,25.641025641025724,51.78860981501532,0.3226638581261849,18.487277272038366,18.487188053250396,1.7437389307622806,0.02322243711065133,2.322243711065133,1.5050969184083294
