stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms,step_order,cumul_distance_m
12,Mov2,17.69520865077471,18.883471123126675,1.1882624723519655,0.31686999262718984,0.8713924797247756,26.666666666666586,50.49389456964008,0.3160089896487871,18.10598139506882,18.105750394594004,1.6653757515353989,0.022281954154622096,2.2281954154622094,1.4015217936143922,23,20.565393174536098
12,Mov,17.8758657164305,19.06557364341234,1.1897079269818391,0.8065816454114163,0.38312628157042283,67.79661016949152,50.432546206709354,0.37130486357532066,21.274201595546685,21.273753676119444,1.9513104152950775,0.030664111643258385,3.0664111643258387,1.6401592113833703,24,21.541048382183636
13,Mov2,18.883471123126675,20.051929220939442,1.168458097812767,0.3663809289751896,0.8020771688375774,31.355932203389827,51.34972329115936,0.3122232065529865,17.889072001527477,17.888681764607167,1.6734792298710401,0.0217552046921692,2.17552046921692,1.432211589789673,25,22.377787997119157
13,Mov,19.06557364341234,20.668654663667528,1.603081020255189,0.7964993748437728,0.8065816454114163,49.685534591194944,37.427927373532754,0.3581406821310189,20.519949558043763,20.519648771215305,1.3973603459514816,0.028551584006737563,2.8551584006737563,0.8716716923821108,26,23.0764681700949
14,Mov2,20.051929220939442,21.25009388056101,1.1981646596215683,0.3069678053575906,0.8911968542639777,25.619834710743696,50.07658965584127,0.3371742487406826,19.318661413335324,19.31847045720147,1.7612153401046966,0.025337540464879873,2.5337540464879873,1.4699276313665968,27,23.957075840147247
14,Mov,20.668654663667528,21.404660415105443,0.736005751437915,0.35287946986749574,0.3831262815704193,47.94520547945236,81.52110208755785,0.30575632948428,17.51854723886066,17.518038063092938,2.602165833514781,0.020869994607003135,2.0869994607003135,3.5355237760452254,28,25.25815875690464
15,Mov2,21.25009388056101,22.428454165643377,1.1783602850823662,0.38618530351438807,0.7921749815679782,32.773109243697405,50.91821301140174,0.30960226271340985,17.738902981178917,17.73871619007664,1.6455984065233,0.02139488053320317,2.139488053320317,1.3965155032429444,29,26.080957960166288
15,Mov,21.404660415105443,22.594368342087282,1.1897079269818391,0.8065816454114163,0.38312628157042283,67.79661016949152,50.432546206709354,0.3494681629772298,20.02305081278528,20.022586138056898,1.8377599086512089,0.027199024834247288,2.719902483424729,1.544715191831501,30,26.99983791449189
16,Mov2,22.428454165643377,23.636521012534544,1.2080668468911675,0.35647874170559035,0.8515881051855771,29.50819672131147,49.66612580620325,0.33368592985775236,19.11879546374763,19.118413996262756,1.7288763034278984,0.02482033478463914,2.482033478463914,1.4311097998235602,31,27.86427606620584
16,Mov,22.594368342087282,24.288189797451256,1.6938214553639739,0.8368284571143434,0.8569929982496305,49.404761904761855,35.422859835664916,0.36152659746709315,20.713948216589436,20.71352533905529,1.334869054266921,0.02908774669742505,2.9087746697425048,0.7880813234710621,32,28.531710593339298
17,Mov2,23.636521012534544,24.82478348488651,1.1882624723519655,0.3465765544359911,0.8416859179159744,29.166666666666767,50.49389456964008,0.3396445767873656,19.46020078442306,19.45984871229234,1.7887784600283223,0.02570616802215403,2.570616802215403,1.505373182818554,33,29.42609982335346
17,Mov,24.288189797451256,25.004031007753888,0.7158412103026315,0.33271492873220865,0.38312628157042283,46.478873239436574,83.8174711604466,0.3220619418420807,18.452790009338997,18.452307564503506,2.8169418600645844,0.023135648456946573,2.3135648456946574,3.9351490519436347,34,30.83457075338575
18,Mov2,24.82478348488651,26.01304595723848,1.188262472351969,0.37628311624478883,0.8119793561071802,31.66666666666655,50.49389456963993,0.3280431560394633,18.79548833921275,18.795139038738046,1.728236947661329,0.023995531053413118,2.3995531053413117,1.454423570442791,35,31.698689227216416
18,Mov,25.004031007753888,26.647441110279647,1.6434101025257597,0.7864171042761292,0.8569929982496305,47.852760736196245,36.509450628169986,0.33510794292219526,19.200270810752677,19.199931205394606,1.2762581280749914,0.025030455702986554,2.5030455702986556,0.7765913852625758,36,32.33681829125391
19,Mov2,26.01304595723848,27.201308429590444,1.1882624723519655,0.34657655443598756,0.8416859179159779,29.16666666666647,50.49389456964008,0.3520861259916136,20.173049044430815,20.172807954791697,1.8536372069279077,0.027604443427808458,2.7604443427808456,1.5599560282829978,37,33.26363689471787
19,Mov,26.647441110279647,27.827066766693843,1.1796256564141956,0.3226326581645651,0.8569929982496305,27.350427350427246,50.86359361018554,0.342094887703289,19.600593258400306,19.600261438177654,1.8147480609640119,0.026074835043118007,2.6074835043118005,1.5384101312957619,38,34.17101092519987
20,Mov2,27.201308429590444,28.40937527648161,1.2080668468911675,0.38618530351438807,0.8218815433767794,31.96721311475397,49.66612580620325,0.3429383864562696,19.64892217697064,19.648727749731403,1.7763503427319636,0.02620267915320187,2.620267915320187,1.4704073266336326,39,35.05918609656585
20,Mov,27.827066766693843,28.563072518131758,0.736005751437915,0.36296174043513574,0.3730440110027793,49.315068493150626,81.52110208755785,0.3408063398886161,19.52676490691874,19.526468819258607,2.897719731298729,0.025880767916054127,2.588076791605413,3.9370884339389067,40,36.50804596221522
21,Mov2,28.40937527648161,29.617442123372776,1.208066846891164,0.37628311624478883,0.8317837306463751,31.14754098360656,49.66612580620339,0.3146986157448729,18.030902500790454,18.030631768766163,1.6313382818274178,0.022098972551955056,2.2098972551955054,1.3503708722952703,41,37.32371510312893
21,Mov,28.563072518131758,30.24681170292809,1.6837391847963303,0.8065816454114163,0.877157539384914,47.904191616766504,35.634972768812624,0.3392672650302533,19.43858241317986,19.43819021537545,1.2610027583788534,0.0256495283578352,2.56495283578352,0.7489299826038008,42,37.95421648231836
22,Mov2,29.617442123372776,30.795802408455145,1.1783602850823698,0.3465765544359911,0.8317837306463787,29.41176470588235,50.91821301140158,0.32865790093159686,18.83071062700923,18.830544358170922,1.7459964144202382,0.024085203350297013,2.408520335029701,1.4817169557765515,43,38.827214689528475
22,Mov,30.24681170292809,30.942488372095436,0.6956766691673479,0.3125503875969251,0.38312628157042283,44.927536231884154,86.24696307814047,0.30200893186188704,17.303837170940184,17.303458197381676,2.719533092197442,0.020365717891893453,2.0365717891893453,3.909191169875566,44,40.186981235627194
23,Mov2,30.795802408455145,31.964260506267912,1.168458097812767,0.3267721798967891,0.8416859179159779,27.96610169491511,51.34972329115936,0.30615980312434854,17.54166457558137,17.54130961404579,1.6412369079748972,0.02092504618022354,2.092504618022354,1.4046176846624825,45,41.00759968961464
23,Mov,30.942488372095436,32.11203175794199,1.1695433858465556,0.7864171042761292,0.3831262815704264,67.24137931034457,51.30207286544564,0.34945895798172955,20.022523405392675,20.02224323563806,1.869396685250741,0.02719810273296021,2.719810273296021,1.598398749352601,46,41.94229803224001
24,Mov2,31.964260506267912,33.13271860408068,1.168458097812767,0.3564787417055868,0.8119793561071802,30.508474576270917,51.34972329115936,0.3178382274936994,18.2107890033079,18.2104857622578,1.703323554315287,0.02253830630996881,2.2538306309968807,1.4577532198234004,47,42.793959809397656
24,Mov,32.11203175794199,33.775606401603035,1.6635746436610432,0.7662525631408457,0.8973220805201976,46.060606060606155,36.06691183267706,0.32574651207548433,18.663900333032558,18.663730499268564,1.225884029059025,0.02366413060801001,2.366413060801001,0.7368975198859795,48,43.40690182392717
25,Mov2,33.13271860408068,34.33088326370224,1.1981646596215612,0.3564787417055868,0.8416859179159744,29.75206611570234,50.076589655841566,0.32804653609941437,18.795682002382446,18.79533092893658,1.7139714990999126,0.023996016622064253,2.3996016622064253,1.4304974573705658,49,44.26388757347713
25,Mov,33.775606401603035,34.49144761190567,0.715841210302635,0.3226326581645651,0.39320855213806993,45.070422535210874,83.81747116044617,0.31537919972257833,18.069897090317202,18.06946893105889,2.75898118414188,0.02219348425551265,2.219348425551265,3.8541804305670944,50,45.643378165548064
26,Mov2,34.33088326370224,35.529047923323816,1.1981646596215754,0.3564787417055939,0.8416859179159815,29.752066115702583,50.07658965584097,0.3288642618918727,18.842534239089296,18.842208476614307,1.7182054107749534,0.02411478109014976,2.411478109014976,1.434031121663717,51,46.50248087093554
26,Mov,34.49144761190567,35.6811555388875,1.189707926981832,0.8166639159790563,0.37304401100277573,68.64406779661034,50.43254620670965,0.3046425896345122,17.454734645993426,17.454401550909264,1.6039960940769833,0.020719816504326444,2.0719816504326443,1.3482267854986545,52,47.30447891797404
27,Mov2,35.529047923323816,36.68760383386699,1.1585559105431713,0.32677217989679264,0.8317837306463787,28.20512820512827,51.78860981501524,0.27938662358630184,16.007674383905275,16.007317379276984,1.511502779868987,0.01744808138927137,1.7448081389271368,1.304643795015764,53,48.06023030790853
27,Mov,35.6811555388875,36.850698924734054,1.169543385846552,0.7460880220055657,0.42345536384098637,63.793103448276426,51.302072865445794,0.3056167004786732,17.51054708614178,17.51034596680278,1.636827883997914,0.02085181362110655,2.0851813621106547,1.3995443895509074,54,48.87864424990749
28,Mov2,36.68760383386699,37.85606193167975,1.1684580978127599,0.31686999262718984,0.85158810518557,27.118644067796673,51.34972329115967,0.2990799583856074,17.136019352443597,17.135808222676133,1.6035705611153375,0.01997592238810476,1.997592238810476,1.3723817431853704,55,49.680429530465155
28,Mov,36.850698924734054,38.01016004001296,1.1594611152789085,0.7561702925732021,0.4032908227057064,65.2173913043479,51.748177846884495,0.3075399504676142,17.62074119345668,17.620294542599833,1.6613695574926095,0.02111242203317118,2.111242203317118,1.4328807888421224,56,50.51111430921146
29,Mov2,37.85606193167975,38.975009093144514,1.1189471614647672,0.2871634308183957,0.8317837306463716,25.663716814159656,53.621834941210714,0.2863733457769796,16.407984078061506,16.40802668656896,1.6038794715365599,0.018326514907581377,1.8326514907581377,1.4333826714721614,57,51.31305404497974
29,Mov,38.01016004001296,39.13937434358895,1.129214303575985,0.715841210302635,0.4133730932733499,63.392857142857295,53.13428975349726,0.3101128302187628,17.768156344392168,17.767983776514047,1.7200277676396893,0.021464971600597856,2.1464971600597855,1.5232075631638051,58,52.17306792879958
