stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
1,Mov,5.283109777444772,6.523229057264825,1.2401192798200524,0.2923858464616389,0.9477334333584135,23.577235772357767,48.382442702371584,0.33088073978628385,18.958069911920486,18.9580575065018,1.6701628472197487,0.02440950777240536,2.440950777240536,1.3467759709873213
2,Mov,6.523229057264825,7.7532660665172335,1.2300370092524089,0.3427971992998513,0.8872398099525576,27.868852459016367,48.77902010157138,0.32969412842480383,18.89008208898541,18.889786472734304,1.6778689377648752,0.02423561165523341,2.423561165523341,1.3640800440505845
3,Mov,7.7532660665172335,8.953056264066714,1.19979019754948,0.322632658164566,0.877157539384914,26.890756302520998,50.00874329740935,0.33568885803049797,19.233554794713807,19.233281677713375,1.7511538533610764,0.02511666874877588,2.511666874877588,1.459550058783388
4,Mov,8.953056264066714,10.112517379345624,1.1594611152789103,0.292385846461638,0.8670752688172723,25.217391304347807,51.74817784688442,0.3330781383267196,19.08397157419566,19.083720390113886,1.7981018190303504,0.024731168693202157,2.4731168693202155,1.5508082119664823
5,Mov,10.112517379345624,10.828358589648255,0.7158412103026315,0.3226326581645669,0.3932085521380646,45.07042253521135,83.8174711604466,0.31898658182505035,18.27658485987988,18.276249745549265,2.790272553050132,0.022700001480287873,2.2700001480287875,3.8978931540844193
6,Mov,10.828358589648255,12.4919332333093,1.663574643661045,0.8267461865467016,0.8368284571143434,49.696969696969724,36.06691183267702,0.3422859094737418,19.611537999642366,19.611148303878068,1.2875328711299368,0.02610352593135721,2.6103525931357208,0.7739555757452822
7,Mov,12.4919332333093,13.207774443611932,0.7158412103026315,0.33271492873220865,0.38312628157042283,46.478873239436574,83.8174711604466,0.31237784803307034,17.897932305673933,17.89746918284608,2.7329398354348604,0.02177640934713641,2.177640934713641,3.8178017639966177
8,Mov,13.207774443611932,14.39748237059377,1.1897079269818374,0.8065816454114163,0.38312628157042106,67.79661016949161,50.43254620670943,0.33231293634577974,19.040128730212757,19.039605382611533,1.7483986533903348,0.024618013837273633,2.461801383727363,1.4696032645809434
9,Mov,14.39748237059377,15.587190297575608,1.1897079269818391,0.7964993748437728,0.3932085521380664,66.9491525423728,50.432546206709354,0.3476586064964904,19.919370863648364,19.919015050357398,1.8283402275277332,0.026921199741002745,2.6921199741002746,1.5367975501062983
10,Mov,15.587190297575608,16.71640460115159,1.1292143035759832,0.7259234808702733,0.40329082270570993,64.28571428571414,53.13428975349734,0.30427467748683457,17.433654832699908,17.433303417229098,1.687899340631188,0.020670143136000376,2.0670143136000374,1.4947555439972442
11,Mov,16.71640460115159,17.8758657164305,1.1594611152789085,0.7561702925732021,0.4032908227057064,65.2173913043479,51.748177846884495,0.3524543024247806,20.194144000167466,20.19378278022133,1.9016480048653155,0.027661281357703144,2.7661281357703142,1.6401136526323903
12,Mov,17.8758657164305,19.06557364341234,1.1897079269818391,0.8065816454114163,0.38312628157042283,67.79661016949152,50.432546206709354,0.37130486357520653,21.274201595540145,21.273753676112957,1.9513104152944845,0.03066411164323985,3.066411164323985,1.6401592113828718
13,Mov,19.06557364341234,20.668654663667528,1.603081020255189,0.7964993748437728,0.8065816454114163,49.685534591194944,37.427927373532754,0.35814068213110906,20.519949558048925,20.51964877122051,1.3973603459518296,0.028551584006751903,2.8551584006751902,0.8716716923823279
14,Mov,20.668654663667528,21.404660415105443,0.736005751437915,0.3528794698674922,0.38312628157042283,47.94520547945188,81.52110208755785,0.30575632948389675,17.5185472388387,17.518038063071018,2.6021658335115445,0.020869994606951325,2.0869994606951323,3.535523776040828
