stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
1,Mov,14.546345699372068,15.15076449574487,0.6044187963728014,0.26191481176154774,0.34250398461125364,43.333333333333414,99.26891810788824,0.2923220327714553,16.748818736489326,16.75031207126931,2.9710797586150766,0.019093594013859884,1.9093594013859885,4.915597887499406
2,Mov,15.15076449574487,15.765256938723883,0.6144924429790137,0.2719884583677601,0.34250398461125364,44.262295081967196,97.64155879464434,0.3117301491055555,17.860821890732186,17.862320399182522,3.166788799064601,0.02169165331109099,2.1691653311090993,5.1535032452347895
3,Mov,15.765256938723883,16.409970321521538,0.6447133827976543,0.26191481176154596,0.38279857103610837,40.62499999999983,93.06461072614529,0.2807531310639746,16.085969495048992,16.087499647311233,2.729382433934963,0.01762216484847326,1.7622164848473258,4.233481895615605
4,Mov,16.409970321521538,17.044610057712976,0.6346397361914384,0.2518411651553336,0.3827985710361048,39.682539682539826,94.54182676941782,0.2645355951743473,15.15677313447141,15.158379377648886,2.613506283577936,0.015656985677518106,1.5656985677518105,4.11809430538017
5,Mov,17.044610057712976,18.23330035724615,1.1886902995331745,0.24176751854912126,0.9469227809840532,20.338983050847542,50.47572107180765,0.24120982204618646,13.820304780348122,14.793545007731069,1.2729362716799375,0.014916527455680928,1.4916527455680928,1.0708729365250547
6,Mov,18.23330035724615,18.908234679862446,0.6749343226162949,0.2619148117615495,0.4130195108547454,38.80597014925406,88.89753860407902,0.2811109902175539,16.10647331420921,16.108053147452285,2.6104725857740414,0.017666924849644546,1.7666924849644545,3.8677431244789635
7,Mov,18.908234679862446,20.106998626001833,1.1987639461393869,0.2316938719429089,0.967070074196478,19.32773109243716,50.05155534851519,0.24182813890584098,13.85573172680811,14.759801111474625,1.2654591868615985,0.014848932540627219,1.484893254062722,1.0556366755415054
8,Mov,20.106998626001833,20.731564715587062,0.6245660895852296,0.2619148117615495,0.3626512778236801,41.935483870968,96.06669494311741,0.29867827914880696,17.113004827456898,17.114537218445438,2.99601164413828,0.019926729252318677,1.9926729252318678,4.796948944390996
9,Mov,20.731564715587062,21.38635174499093,0.6547870294038667,0.26191481176154596,0.3928722176423207,39.99999999999989,91.63284748420475,0.2606673675904647,14.935140019718848,14.936519747216224,2.496261595376219,0.01520460485905188,1.520460485905188,3.8123259674964447
10,Mov,21.38635174499093,21.99077054136373,0.6044187963728014,0.23169387194290536,0.372724924429896,38.33333333333303,99.26891810788824,0.2575946960092639,14.75908890628625,14.760713612834854,2.6202075234586504,0.014850758454676377,1.4850758454676376,4.335086101198157
11,Mov,21.99077054136373,22.635483924161385,0.6447133827976543,0.26191481176154596,0.38279857103610837,40.62499999999983,93.06461072614529,0.2622560468844135,15.026164638261937,15.027685646422269,2.550628876162975,0.015389707187752805,1.5389707187752806,3.9562213911162125
12,Mov,22.635483924161385,23.2499763671404,0.6144924429790137,0.2518411651553336,0.3626512778236801,40.983606557377065,97.64155879464434,0.270146470751885,15.478252624437348,15.4797387491587,2.7471227454284244,0.01632379712867234,1.6323797128672342,4.470555784397571
13,Mov,23.2499763671404,23.884616103331837,0.6346397361914384,0.26191481176154596,0.37272492442989247,41.26984126984126,94.54182676941782,0.28047920976025753,16.070274960427284,16.071745001334648,2.7700184963033907,0.017587893132510756,1.7587893132510757,4.364710147093307
14,Mov,23.884616103331837,24.54947677934192,0.6648606760100826,0.2619148117615495,0.40294586424853307,39.39393939393967,90.24447100717099,0.3138958826765116,17.984909283897764,17.98657031050711,2.9566796998440097,0.021991985382203316,2.1991985382203314,4.447066590834396
15,Mov,24.54947677934192,25.174042868927145,0.6245660895852261,0.24176751854912126,0.3827985710361048,38.709677419355074,96.06669494311797,0.2809416253519357,16.096769422211484,16.098365236923527,2.8193061615168946,0.017645820251534234,1.7645820251534234,4.51402374949494
