stride_id,sensor,t_start,t_end,dt_stride_s,dt_stance_s,dt_swing_s,stance_pct,cadence_step_min,theta_range_rad,theta_range_deg,theta_swing_max_deg,stride_length_m,step_height_m,step_height_cm,stride_vel_kin_ms
1,Mov2,4.614419267633472,5.842290489063838,1.227871221430366,0.26735905627919276,0.9605121651511732,21.77419354838711,48.86505926094194,0.300574529629392,17.221651976894076,17.221871909191446,1.5335467479889664,0.020175565559080944,2.0175565559080946,1.2489475453317607
2,Mov2,5.842290489063838,7.089966085033403,1.2476755959695653,0.29706561808799137,0.950609977881574,23.80952380952378,48.08942339965715,0.36520129730276796,20.924493008151018,20.924624360776516,1.8304094149152867,0.029677018249452524,2.9677018249452525,1.4670555558096658
3,Mov2,7.089966085033403,8.298032931924569,1.2080668468911657,0.3069678053575915,0.9010990415335742,25.40983606557379,49.66612580620332,0.34450204891218816,19.738513436277835,19.738506560467297,1.784369713895868,0.02644029816309262,2.644029816309262,1.47704551158552
4,Mov2,8.298032931924569,9.456588842467736,1.1585559105431678,0.3762831162447906,0.7822727942983771,32.47863247863257,51.7886098150154,0.3150980592944129,18.05378893033282,18.0534654320468,1.7031948393727776,0.022154515322635317,2.2154515322635318,1.4701015495870768
5,Mov2,9.456588842467736,10.664655689358902,1.2080668468911657,0.29706561808799137,0.9110012288031744,24.59016393442621,49.66612580620332,0.2895718054238994,16.591242316772913,16.591040251054757,1.502037035689056,0.01873474295781045,1.873474295781045,1.2433393396684893
6,Mov2,10.664655689358902,11.85291816171087,1.1882624723519672,0.3168699926271916,0.8713924797247756,26.666666666666696,50.49389456964,0.30405815743790376,17.421249147716207,17.420998058741244,1.6028901809584615,0.02064119832312136,2.064119832312136,1.348936130067129
7,Mov2,11.85291816171087,13.031278446793237,1.178360285082368,0.35647874170559035,0.8218815433767777,30.252100840336137,50.91821301140166,0.31481182189412904,18.03738873535776,18.03701557181727,1.6730611144616259,0.02211449427703804,2.211449427703804,1.4198213701208353
8,Mov2,13.031278446793237,14.219540919145205,1.1882624723519672,0.3960874907839891,0.7921749815679782,33.333333333333336,50.49389456964,0.32294617256249303,18.503452697734435,18.50322804447571,1.7016200528557404,0.023262400460089906,2.3262400460089907,1.4320237257747166
9,Mov2,14.219540919145205,15.387999016957972,1.168458097812767,0.3564787417055886,0.8119793561071784,30.50847457627107,51.34972329115936,0.33977700756025053,19.46778850878702,19.467479698807008,1.8197991871623589,0.025726138445679243,2.572613844567924,1.5574364117710642
10,Mov2,15.387999016957972,16.546554927501138,1.158555910543166,0.29706561808799137,0.8614902924551746,25.64102564102565,51.78860981501548,0.32266385812608867,18.487277272032852,18.487188053244935,1.7437389307617703,0.02322243711063774,2.322243711063774,1.5050969184078935
11,Mov2,16.546554927501138,17.695208650774706,1.1486537232735685,0.2970656180879949,0.8515881051855736,25.86206896551751,52.23506334790344,0.3111308048002993,17.826481991565803,17.826545959718768,1.696424436051002,0.021605554116815535,2.1605554116815537,1.4768806313675908
12,Mov2,17.695208650774706,18.883471123126675,1.188262472351969,0.3168699926271934,0.8713924797247756,26.666666666666806,50.49389456963993,0.31600898964907087,18.105981395085077,18.1057503946103,1.6653757515368763,0.022281954154661866,2.2281954154661867,1.4015217936156315
13,Mov2,18.883471123126675,20.051929220939442,1.168458097812767,0.3663809289751896,0.8020771688375774,31.355932203389827,51.34972329115936,0.3122232065531405,17.8890720015363,17.888681764616035,1.6734792298718588,0.021755204692190583,2.1755204692190584,1.4322115897903736
14,Mov2,20.051929220939442,21.250093880561007,1.1981646596215647,0.3069678053575906,0.8911968542639741,25.61983471074377,50.07658965584142,0.33717424874056623,19.31866141332866,19.318470457194856,1.7612153401040995,0.025337540464862685,2.5337540464862687,1.469927631366103
15,Mov2,21.250093880561007,22.428454165643377,1.1783602850823698,0.3861853035143916,0.7921749815679782,32.77310924369761,50.91821301140158,0.30960226271308133,17.738902981160095,17.738716190057858,1.6455984065215632,0.021394880533158207,2.1394880533158207,1.3965155032414662
16,Mov2,22.428454165643377,23.63652101253454,1.208066846891164,0.35647874170559035,0.8515881051855736,29.508196721311556,49.66612580620339,0.3336859298576681,19.118795463742806,19.118413996257964,1.7288763034274706,0.024820334784626804,2.4820334784626805,1.4311097998232103
17,Mov2,23.63652101253454,24.82478348488651,1.188262472351969,0.3465765544359911,0.8416859179159779,29.16666666666668,50.49389456963993,0.3396445767875089,19.46020078443127,19.459848712300577,1.7887784600290646,0.025706168022175614,2.5706168022175615,1.505373182819174
